cohort,phs,bdchm_class,row_category,variable_file,pht,phv
JHS,phs000286,MeasurementObservation,Continuous variables,qrs_ekg,pht008747,phv00402413
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008729,phv00401198
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008731,phv00401460
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008746,phv00402085
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008729,phv00401196
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008731,phv00401461
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008729,phv00401197
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008729,phv00401178
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008731,phv00401462
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008747,phv00402416
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008731,phv00401443
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008731,phv00401463
JHS,phs000286,MeasurementObservation,Continuous variables,qt_ekg,pht008729,phv00401195
JHS,phs000286,MeasurementObservation,Continuous variables,rdbld_ct,pht001959,phv00127629
JHS,phs000286,MeasurementObservation,Continuous variables,sleep_duration_daily,pht001963,phv00127678
JHS,phs000286,MeasurementObservation,Continuous variables,sleep_duration_daily,pht008764,phv00403066
JHS,phs000286,MeasurementObservation,Continuous variables,sodium_blood,pht001959,phv00127618
JHS,phs000286,MeasurementObservation,Continuous variables,fvc,pht001969,phv00128209
JHS,phs000286,MeasurementObservation,Continuous variables,fev1,pht001969,phv00128210
JHS,phs000286,MeasurementObservation,Continuous variables,fev1_fvc,pht001969,phv00128214
JHS,phs000286,MeasurementObservation,Continuous variables,fvc,pht001969,phv00128219
JHS,phs000286,MeasurementObservation,Continuous variables,fev1,pht001969,phv00128220
JHS,phs000286,MeasurementObservation,Continuous variables,fev1_fvc,pht001969,phv00128224
JHS,phs000286,MeasurementObservation,Continuous variables,fvc,pht001969,phv00128229
JHS,phs000286,MeasurementObservation,Continuous variables,fev1,pht001969,phv00128230
JHS,phs000286,MeasurementObservation,Continuous variables,fev1_fvc,pht001969,phv00128234
JHS,phs000286,MeasurementObservation,Continuous variables,fvc,pht008729,phv00401162
JHS,phs000286,MeasurementObservation,Continuous variables,fev1,pht008729,phv00401163
JHS,phs000286,Condition,Conditions,stroke,pht001967,phv00128093
JHS,phs000286,Condition,Conditions,stroke,pht001976,phv00128395
JHS,phs000286,Condition,Conditions,stroke,pht008725,phv00400912
JHS,phs000286,Condition,Conditions,stroke,pht008728,phv00401072
JHS,phs000286,Condition,Conditions,stroke,pht008728,phv00401073
JHS,phs000286,Condition,Conditions,stroke,pht008728,phv00401074
JHS,phs000286,Condition,Conditions,stroke,pht008728,phv00401075
JHS,phs000286,Condition,Conditions,stroke,pht008728,phv00401076
JHS,phs000286,Condition,Conditions,stroke,pht008729,phv00401207
JHS,phs000286,Condition,Conditions,stroke,pht008730,phv00401345
JHS,phs000286,Condition,Conditions,stroke,pht008731,phv00401472
JHS,phs000286,Condition,Conditions,stroke,pht008753,phv00402801
JHS,phs000286,Condition,Conditions,stroke,pht008756,phv00402849
JHS,phs000286,Condition,Conditions,stroke,pht008768,phv00403327
JHS,phs000286,Condition,Conditions,stroke,pht008769,phv00403381
JHS,phs000286,Condition,Conditions,stroke,pht008778,phv00403634
JHS,phs000286,Condition,Conditions,stroke,pht008785,phv00403887
JHS,phs000286,Condition,Conditions,stroke,pht008786,phv00403990
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008731,phv00401428
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht001945,phv00125927
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008742,phv00401728
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008729,phv00401137
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008734,phv00401580
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008730,phv00401323
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008741,phv00401713
JHS,phs000286,MeasurementObservation,Continuous variables,tot_chol_bld,pht008792,phv00404243
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008792,phv00404253
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008729,phv00401136
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008741,phv00401720
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008731,phv00401427
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008730,phv00401322
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht001945,phv00125933
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008734,phv00401579
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008742,phv00401739
JHS,phs000286,MeasurementObservation,Continuous variables,triglyc_bld,pht008748,phv00402740
JHS,phs000286,MeasurementObservation,Continuous variables,vege_serving,pht008729,phv00401250
JHS,phs000286,Condition,Conditions,ven_thromb,pht008725,phv00400923
JHS,phs000286,Condition,Conditions,ven_thromb,pht008725,phv00400924
JHS,phs000286,Condition,Conditions,ven_thromb,pht008725,phv00400926
JHS,phs000286,Condition,Conditions,ven_thromb,pht008725,phv00400927
JHS,phs000286,MeasurementObservation,Continuous variables,waist_circ,pht008737,phv00401613
JHS,phs000286,MeasurementObservation,Continuous variables,waist_circ,pht008729,phv00401095
JHS,phs000286,MeasurementObservation,Continuous variables,waist_circ,pht008731,phv00401388
JHS,phs000286,MeasurementObservation,Continuous variables,waist_circ,pht008730,phv00401287
JHS,phs000286,MeasurementObservation,Continuous variables,waist_circ,pht008738,phv00401628
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008730,phv00401287
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008730,phv00401288
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008731,phv00401388
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008731,phv00401389
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008737,phv00401613
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008737,phv00401614
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008738,phv00401628
JHS,phs000286,MeasurementObservation,Continuous variables,waist_hip,pht008738,phv00401629
JHS,phs000286,MeasurementObservation,Continuous variables,whtbld_ct,pht001959,phv00127631
MESA,phs000209,Condition,Conditions,afib,pht001111,phv00082701
MESA,phs000209,Condition,Conditions,afib,pht001111,phv00082843
MESA,phs000209,Condition,Conditions,afib,pht001121,phv00087141
MESA,phs000209,Condition,Conditions,afib,pht001217,phv00090303
MESA,phs000209,Condition,Conditions,afib,pht003091,phv00176281
MESA,phs000209,Condition,Conditions,afib,pht003091,phv00176292
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_creatinine,pht001111,phv00083437
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_creatinine,pht001116,phv00085746
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_creatinine,pht001118,phv00085929
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_creatinine,pht001119,phv00086412
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_creatinine,pht003086,phv00175607
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_creatinine,pht003091,phv00177041
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht001111,phv00083436
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht001116,phv00085745
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht001118,phv00085928
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht001119,phv00086411
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht001121,phv00087529
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht003086,phv00175605
MESA,phs000209,MeasurementObservation,Continuous variables,albumin_urine,pht003091,phv00177039
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001111,phv00083279
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001116,phv00085609
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001118,phv00086119
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001118,phv00086120
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001118,phv00086121
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001118,phv00086122
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001119,phv00086601
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001119,phv00086602
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001119,phv00086603
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001119,phv00086604
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001120,phv00087019
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001120,phv00087020
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001120,phv00087021
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001120,phv00087022
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht001121,phv00087290
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003086,phv00175424
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003086,phv00175425
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003086,phv00175426
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003086,phv00175427
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003091,phv00176858
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003091,phv00176859
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003091,phv00176860
MESA,phs000209,MeasurementObservation,Continuous variables,alcohol_servings,pht003091,phv00176861
MESA,phs000209,Condition,Conditions,angina,pht001123,phv00087859
MESA,phs000209,Condition,Conditions,angina,pht001121,phv00087143
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht001111,phv00083069
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht001116,phv00085306
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht001118,phv00085955
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht001119,phv00086437
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht001120,phv00086881
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht001121,phv00087222
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht003086,phv00175271
MESA,phs000209,DrugExposure,Drug Exposures,aspirin,pht003091,phv00176694
MESA,phs000209,Condition,Conditions,asthma,pht001111,phv00082975
MESA,phs000209,Condition,Conditions,asthma,pht001112,phv00083530
MESA,phs000209,Condition,Conditions,asthma,pht001114,phv00083765
MESA,phs000209,Condition,Conditions,asthma,pht001116,phv00085211
MESA,phs000209,Condition,Conditions,asthma,pht001117,phv00085770
MESA,phs000209,Condition,Conditions,asthma,pht001118,phv00085936
MESA,phs000209,Condition,Conditions,asthma,pht001119,phv00086418
MESA,phs000209,Condition,Conditions,asthma,pht001120,phv00086870
MESA,phs000209,Condition,Conditions,asthma,pht001121,phv00087119
MESA,phs000209,Condition,Conditions,asthma,pht001122,phv00087756
MESA,phs000209,Condition,Conditions,asthma,pht003086,phv00175295
MESA,phs000209,Condition,Conditions,asthma,pht003087,phv00175872
MESA,phs000209,Condition,Conditions,asthma,pht003087,phv00175890
MESA,phs000209,Condition,Conditions,asthma,pht003087,phv00175954
MESA,phs000209,Condition,Conditions,asthma,pht003091,phv00176718
MESA,phs000209,MeasurementObservation,Continuous variables,basophil_ncnc_bld,pht001984,phv00128700
MESA,phs000209,MeasurementObservation,Continuous variables,basophil_ncnc_bld,pht004319,phv00219002
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001111,phv00082683
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001112,phv00083471
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001114,phv00083706
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001116,phv00084482
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001118,phv00085799
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001119,phv00086298
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001120,phv00086751
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001121,phv00087078
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht001122,phv00087697
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht003086,phv00174630
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht003087,phv00175858
MESA,phs000209,MeasurementObservation,Continuous variables,bdy_hgt,pht003087,phv00175943
